case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
310081,Single message,[filler/] dalawa ang opsyon ko gaano ba katagal bago ko matanggap ang telepono pag gagawin ko ito sa [eng_start/] online [eng_end/],Phone,Deposits,Inquiry,New,High,2024-01-29T01:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:6.492,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310081.wav
310082,Single message,[filler/] Para naman po sa [filler/] pag-order [eng_start/] online [eng_end/] hindi naman po masyadong matagal po ang pag-aantay,Phone,Credit Cards,Request,New,High,2024-01-28T19:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.536,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310082.wav
310083,Single message,Kung sakali ba kailangan ko bang magbayad sa koreo para sa pagbabalik ng lumang telepono ko,Phone,Deposits,Inquiry,New,Low,2024-01-28T01:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:5.785,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310083.wav
310084,Single message,[filler/] Para po dito ay hindi naman po kailangang magbayad dahil po [filler/] ito po ay libre [filler/] hindi po niyo kailangan [filler/] sagutin ang bayad sa koreo kami ho iyon,Phone,Deposits,Request,New,Low,2024-01-26T20:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.312,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310084.wav
310085,Single message,[filler/] Mabuti naman gaano kat- gaano naman kabilis makukuha ang telepono sa tindahan,Phone,Deposits,Complaint,New,High,2024-01-26T02:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:4.796,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310085.wav
310086,Single message,[filler/] Para po diyaan ay [filler/] makukuha niyo po agad ang telepono kung mayroon po itong [uni/] kung hindi naman ay [filler/] mag-oorder po ng telepono ang tindahan at makukuha po ninyo ang telepono pagkalipas po ng mga ilang araw,Phone,Deposits,Complaint,New,High,2024-01-29T02:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:13.462,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310086.wav
310087,Single message,[n_s/] Pagkatapos ko bang mag-up-mag-upgrade [filler/] maaring mo bang sabihin kung gaano katagal ulit bago ako maging karapat-dapat sa isa pang [eng_start/] upgrade [eng_end/],Phone,Deposits,Inquiry,Assigned,Low,2024-01-28T20:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:13.698,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310087.wav
310088,Single message,[filler/] para po diyan ay nakadepende po ito sa uri ng [filler/] [eng_start/] phone plan [eng_end/] po na inyong [filler/] kukunin pero kadalasan ay [filler/] pagitan po ng dalawa hanggang [filler/] tatlong taon po,Phone,Deposits,Inquiry,New,Low,2024-01-28T02:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.394,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310088.wav
310089,Single message,[n_s/] [filler/] Salamat sa impormasyon tatanungin ko lang din [filler/] meron ba kayong [eng_start/] maximum [eng_end/] na halaga para sa [eng_start/] rebate [eng_end/] ng [eng_start/] upgrade [eng_end/],Phone,Deposits,Request,Assigned,Low,2024-01-26T21:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:12.622,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310089.wav
310090,Single message,[filler/] Para po sa [eng_start/] rebate [eng_end/] namin [filler/] ito po ay nakabatay [filler/] porsyento po sa presyo ng telepono pero wala naman po kaming [eng_start/] maximum [eng_end/] na [eng_start/] rebate [eng_end/] [n_s/] salamat din po at [filler/] matanong ko lang po kayo kung [filler/] meron pa kayong ibang karagdagang tanong,Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T03:00:00+08:00,,High,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:16.742,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310090.wav
310091,Single message,[n_s/] [filler/] ganoon ba salamat sa impormasyon,Phone,Deposits,Request,New,High,2024-01-29T03:00:00+08:00,2024-01-29T03:15:00+08:00,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:8.700,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310091.wav
310092,Single message,[n_s/] [filler/] Oo [filler/] gusto kong malaman kung kailan magbubukas ang tindahan ninyo,Phone,Deposits,Inquiry,New,Low,2024-01-28T21:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:4.903,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310092.wav
310093,Single message,[filler/] Opo ang tindahan po namin ay magbubukas po ng alas-otso ng umaga hanggang alas-sinko po ng hapon araw-araw po iyon,Phone,Deposits,Inquiry,New,High,2024-01-28T03:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:8.238,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310093.wav
310094,Single message,[filler/] Ganun ba salamat sa impormasyon sapat naman na ang nakuha kong impormasyon tungkol sa pagu-upgrade ng aking telepono,Phone,Deposits,Complaint,New,High,2024-01-26T22:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:7.466,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310094.wav
310095,Single message,Nako maraming salamat din po sa oras ninyo at [filler/] binabati ko po kayo ng isang magandang araw [filler/] nais ko din po kayong imbitahan na sumali sa isang [eng_start/] customer satisfaction survey [eng_end/] ito po ay [eng_start/] survey [eng_end/] tungkol sa kasiyahan ng [eng_start/] customer [eng_end/] pagkatapos po ng ating tawag,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T04:00:00+08:00,,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,882145B4-2242-46F5-BE34-08783B7C919C,00:00:16.857,telco,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310095.wav
310096,Single message,[n_s/] oo naman walang problema paalam,Phone,Deposits,Complaint,New,High,2024-01-29T04:00:00+08:00,2024-01-29T04:15:00+08:00,Low,9591d37d-3d5f-470b-81ab-f93624f58b92,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:5.441,telco,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/9591d37d-3d5f-470b-81ab-f93624f58b92.wav,sliced_audio/telco_310096.wav
305660,Single message,"magandang araw maraming salamat sa pagtawag sa ""A. B. C. Telecommunications Company"" ito po si ""Karen"" ano pong maipaglilingkod ko sa inyo",Phone,Deposits,Inquiry,New,High,2024-01-28T22:00:00+08:00,,Mid,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:7.712,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305660.wav
305661,Single message,"Magandang araw ""Karen"" [filler/] gusto ko sanang malaman kung pwede ba akong mag-apply para sa pampamilyang [eng_start/] package [eng_end/] [n_s/]",Phone,Deposits,Inquiry,New,Medium,2024-01-28T04:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:6.947,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305661.wav
305662,Single message,[filler/] Opo [filler/] makakatulong ko naman po ako sa inyo tungkol dito itatanong ko lamang po kung may [eng_start/] account [eng_end/] na po ba kayo [filler/] dito sa kumpanya namin [eng_start/] okay [eng_end/] buti naman po at [filler/] hihingin ko po ang inyong buong pangalan,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T23:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:14.083,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305662.wav
305663,Single message,[eng_start/] okay [eng_end/] maraming salamat po at [filler/] hihingiin ko rin ang petsa ng iyong kapanganakan [eng_start/] sir [eng_end/] [filler/] maraming salamat po at ang huli po ay hihilingin ko rin po na kumpirmahin ninyo ang [eng_start/] address [eng_end/] na nasa [eng_start/] system [eng_end/] po,Phone,Deposits,Request,Assigned,High,2024-01-26T05:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:12.998,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305663.wav
305664,Single message,"[filler/] [eng_start/] ""June"" nineteen nineteen eighty-one [eng_end/]",Phone,Deposits,Complaint,New,Low,2024-01-29T05:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:2.804,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305664.wav
305665,Single message,"[n_s/] [filler/] [eng_start/] Two zero eight [eng_end/] ""Rizal [eng_start/] Avenue Extension [eng_end/] Caloocan [eng_start/] City"" [eng_end/]",Phone,Loans,Inquiry,New,Low,2024-01-28T23:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.380,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305665.wav
305666,Single message,"[eng_start/] Okay [eng_end/] maraming salamat [eng_start/] miss [eng_end/] ""Torres"" at [filler/] ngayon po'y ipapaalam ko sa inyo na meron po tayong iba't-ibang pampamilyang [eng_start/] package [eng_end/] na nagpapahintulot po ng pagbabahagi ng mga minuto at [eng_start/] data [eng_end/] po sa [filler/] mga pami- miyembro po ng inyong pamilya at [filler/] meron po tayong iba't-ibang laki ho ng [filler/] [eng_start/] data [eng_end/] kagaya ho ng [filler/] [filler/] limang [filler/] limang [eng_start/] gig [eng_end/] meron din po tayong sampung [eng_start/] gig [eng_end/] at iba pa po",Phone,Deposits,Request,Assigned,High,2024-01-28T05:00:00+08:00,,High,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:24.802,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305666.wav
305667,Single message,[n_s/] [filler/] Gusto kong malaman magkano kaya yung presyo nung pinakamaliit na [eng_start/] package [eng_end/],Phone,Credit Cards,Inquiry,New,Low,2024-01-26T23:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:8.602,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305667.wav
305668,Single message,[filler/] Opo ang [filler/] pinakamaliit na [eng_start/] package [eng_end/] po natin ay [filler/] isang libo po sa isang buwan at ang [filler/] [eng_start/] package [eng_end/] po na ito ay pwedeng pagsaluhan po ng hanggang tatlong miyembro ng inyong pamilya,Phone,Credit Cards,Inquiry,Assigned,Low,2024-01-26T06:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:12.028,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305668.wav
305669,Single message,[filler/] [eng_start/] okay [eng_end/] naiintindihan ko [filler/] posible kayang baguhin ang [eng_start/] package [eng_end/] sa kalaunan,Phone,Deposits,Request,Assigned,High,2024-01-29T06:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:5.681,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305669.wav
305670,Single message,"Opo [filler/] [eng_start/] yes miss [eng_end/] ""Torres"" [filler/] pwede niyo naman po itong mapalitan ng mas malaking [eng_start/] package [eng_end/] sa kalaunan po",Phone,Deposits,Request,Assigned,High,2024-01-28T24:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:6.824,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305670.wav
305671,Single message,"Maraming salamat ""Karen"" sa impormasyon [filler/] kailan kaya magsisimula ang bagong [eng_start/] subscription [eng_end/]",Phone,Deposits,Inquiry,New,Low,2024-01-28T06:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:5.064,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305671.wav
305672,Single message,Ang [filler/] magsisimula po ang [filler/] bago nyo pong [eng_start/] subscription [eng_end/] sa susunod na buwan po,Phone,Credit Cards,Inquiry,New,Low,2024-01-27T00:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:5.241,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305672.wav
305673,Single message,[filler/] posible kayang magsimula na ang [eng_start/] package [eng_end/] bukas [n_s/],Phone,Deposits,Inquiry,New,Medium,2024-01-26T07:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.586,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305673.wav
305674,Single message,"Naku kasi [filler/] [eng_start/] miss [eng_end/] ""Torres"" ang [filler/] magsisimula po kasi ang singil ng [eng_start/] package [eng_end/] kada buong buwan po [filler/] kaya kailangan niyo pong magbayad muna para sa kabuuan ng kasalukuyang buwan po",Phone,Credit Cards,Complaint,Assigned,High,2024-01-29T07:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:11.836,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305674.wav
305675,Single message,"[n_s/] [eng_start/] Okay [eng_end/] lang naman yun ""Karen"" kaya lang kasi kailangan na ngayon ng isa sa mga membro ng pamilya ko yung [eng_start/] package [eng_end/] na yan [n_s/]",Phone,Credit Cards,Inquiry,Assigned,High,2024-01-29T01:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:7.613,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305675.wav
305676,Single message,[filler/] sige sige po wala namang problema [filler/] hihingilingin hihilingin ko din na lang po sana yung numero po ng telepono at buong pangalan po nung [filler/] dalawang karagdagang miyembro ng pamilya niyo po na gagamit sa [eng_start/] package [eng_end/],Phone,Deposits,Request,Assigned,High,2024-01-28T07:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:13.780,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305676.wav
305677,Single message,"[filler/] Yung asawa ko si ""Randy Torres"" yung [eng_start/] number [eng_end/] niya [filler/] [eng_start/] two three four five six seven eight nine zero [eng_end/] tapos [filler/] yung anak namin si ""Mylene Torres"" [filler/] 'yong numero niya ay [eng_start/] three four five six seven eight nine zero one [eng_end/] [n_s/]",Phone,Loans,Request,Assigned,High,2024-01-27T01:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:16.036,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305677.wav
305678,Single message,"[eng_start/] Okay [eng_end/] maraming salamat po at [filler/] ipapaalam ko lang din po sa inyo [uni/] na makakatanggap po kayo ng [eng_start/] text [eng_end/] nang kumpirmasyon [filler/] kayong tatlong miyembro po walang anuman po at [filler/] ipapaalam ko din po sa inyo ni ""Torres"" na makakatanggap din po kayo ng [eng_start/] email [eng_end/] na may mga tagubilin tungkol po sa pagbabayad po ng bagong [eng_start/] package [eng_end/] niyo",Phone,Deposits,Complaint,Assigned,High,2024-01-26T08:00:00+08:00,,High,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:21.747,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305678.wav
305679,Single message,"[filler/] Sige naunawaan ko naman yun [n_s/] [filler/] Wala naman na akong ibang katanungan maraming salamat ""Karen""",Phone,Deposits,Complaint,New,High,2024-01-29T08:00:00+08:00,2024-01-29T08:15:00+08:00,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:10.806,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305679.wav
305680,Single message,Maraming salamat po sa pagtawag muli sa amin at [filler/] meron pa po ba kayong ibang mga katanungan,Phone,Deposits,Inquiry,New,Medium,2024-01-29T02:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:7.743,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305680.wav
305681,Single message,Walang anuman po maraming salamat din sa pagtawag sa amin at [filler/] muli magandang araw po sa inyo paalam din po,Phone,Deposits,Request,New,High,2024-01-28T08:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:8.993,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305681.wav
305682,Single message,Magandang araw salamat at paalam [n_s/],Phone,Deposits,Request,New,High,2024-01-27T02:00:00+08:00,,Low,bb02ec34-8c9d-4b42-aeac-dcba0840c77b,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:3.563,telco,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/bb02ec34-8c9d-4b42-aeac-dcba0840c77b.wav,sliced_audio/telco_305682.wav
305427,Single message,"[uni/] Magandang araw maraming salamat sa pagtawag sa [eng_start/] ""A. B. C. Telecommunication Company"" [eng_end/] ito po si ""Karen"" ano pong maipaglilingkod ko sa inyo",Phone,Deposits,Inquiry,New,Medium,2024-01-26T09:00:00+08:00,,High,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:8.777,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305427.wav
305428,Single message,[filler/] Magandang araw po [eng_start/] ma'am [eng_end/] [filler/] Hingi lang po sana ako [eng_start/] ma'am [eng_end/] ng impormasyon tungkol po [eng_start/] I. D. D. package [eng_end/] [n_s/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-29T09:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:6.124,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305428.wav
305429,Single message,[filler/] Opo [filler/] sige po matutulong ko naman po kayo diyan sa pamamagitan ng telepono hihingin ko lang po ang numero ng telepono po ninyo,Phone,Deposits,Request,New,High,2024-01-28T23:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:7.923,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305429.wav
305430,Single message,[eng_start/] Okay [eng_end/] sige po [filler/] [eng_start/] zero nine two seven six one seven two one one zero [eng_end/],Phone,Deposits,Request,Assigned,Low,2024-01-28T09:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:5.239,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305430.wav
305431,Single message,"Sige maraming salamat ho at [filler/] hingin ko rin po ang buong pangalan po ninyo [n_s/] ""Catherine Ariel"" [filler/] maraming salamat po at [filler/] hingin ko rin po [eng_start/] miss [eng_end/] ""Kathryn"" ang petsa ng inyong kapanganakan",Phone,Deposits,Request,Assigned,High,2024-01-27T03:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:12.911,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305431.wav
305432,Single message,"[filler/] ""Abril"" disi-sais isang libo siyam na raan walumput isa",Phone,Deposits,Complaint,New,High,2024-01-26T10:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:4.214,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305432.wav
305433,Single message,[eng_start/] Okay [eng_end/] [filler/] sige po maraming salamat at ang huli po hihingin ko po at [filler/] na kumpirmahin po ninyo ang [eng_start/] address [eng_end/] na nasa [eng_start/] system [eng_end/] po namin,Phone,Deposits,Request,Assigned,High,2024-01-29T10:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:7.871,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305433.wav
305434,Single message,"[n_s/] [eng_start/] Okay [eng_end/] sige po [filler/] ""Barangay Tatalon Quezon [eng_start/] City"" [eng_end/] po",Phone,Deposits,Inquiry,New,Low,2024-01-28T24:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:6.417,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305434.wav
305435,Single message,"[eng_start/] Okay [eng_end/] sige po maraming salamat po sa lahat ng impormasyon ""Kathryn"" itatanong ko lang po kung aling mga bansa ang interesado po kayong gamitin ang [filler/] [eng_start/] I. D. D. package [eng_end/]",Phone,Deposits,Inquiry,Assigned,Low,2024-01-28T10:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:9.927,telco,8000,16,agent,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305435.wav
305436,Single message,"[filler/] inaasahan ko po kasi tatawag po ako sa banda ng [eng_start/] ""Australia"" [eng_end/] at [eng_start/] ""New Zealand"" [eng_end/] po",Phone,Deposits,Complaint,Assigned,High,2024-01-27T04:00:00+08:00,,Low,c286961d-ae39-47ee-b3f2-638e83b26080,84E54BBA-78F8-4104-82A1-C5919E4EFF7B,00:00:6.144,telco,8000,16,customer,True,35,Female,Philippines,Albay,Audio/c286961d-ae39-47ee-b3f2-638e83b26080.wav,sliced_audio/telco_305436.wav
